FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
573317,115293,22479.5,2610,18347.45,206.3038,383.3063,1910.187,1359.262,551.9705,2120.29,765.7498,229039,37079,35226.05,4146,28826.01,1156.594,187.645,2832.277,1979.143,1663.328,4515.505,479.9853,60,911.279
531675,128694,14496.84,1314,10882.58,2220.473,-234.1952,2373.314,1674.075,387.0005,4514.125,-1316.055,208210,42666,23128.19,2519,17605.01,3567.07,-508.0321,6096.582,2882.641,-375.6794,7279.885,-585.1054,60,917.187
907925,96637,16497.95,1482,10402.36,1645.272,382.0711,6146.001,801.9735,904.7243,4703.657,21.29075,337835,28486,24658.2,2202,14853.32,3157.431,967.3737,9934.027,1901.286,1740.293,9347.138,663.7292,60,920.512
463786,130799,17603.38,1681,7100.212,2589.273,262.3131,5260.672,588.2357,965.8202,4729.254,525.3075,169129,42281,26842.41,2433,10801.11,5498.737,574.3785,8481.014,686.3788,2005.449,11272.9,-47.45756,54,925.693
860670,162291,756.9952,444,12075.54,-323.701,280.0144,1299.637,528.0267,18102.36,3617.498,1621.302,344388,59040,1796.805,1247,18768.75,-449.1605,306.131,2318.02,887.4623,28488.02,7000.749,3265.964,62,935.766
926795,103797,4410.065,1227,19410.03,522.6323,86.9488,3033.746,520.1645,393.5099,4339.52,1572.135,357609,32789,6980.447,3310,30557.33,1909.758,665.5758,5213.669,1283.141,1156.688,9973.745,1247.743,63,956.679
858882,197311,8504.631,1493,25280.59,2088.232,260.1067,5766.209,386.9577,1780.171,15935.37,-193.3944,326934,61491,13065.28,2076,40766.23,3118.354,442.0818,9239.595,159.968,2018.141,30976.74,2206.088,54,972.445
840655,169984,16097.95,1813,26138.85,998.218,3.612492,6153.869,1671.521,2200.783,10981.46,1173.672,330714,55125,24660.64,2716,42113.16,1214.568,585.9562,10627.78,2149.603,2431.659,20791.59,4215.392,56,977.482
629581,83520,47458.77,4767,6369.103,2609.141,-5.14354,5655.284,1865.867,-122.532,9903.899,-211.5528,250362,35506,67620.47,7541,9175.774,4510.674,305.3209,10006.71,3507.749,443.1577,19985.58,-993.7877,78,1033.188
578379,199325,706.9276,325,12078.7,-392.9548,-8.59776,1030.956,671.9497,1.497129,6702.826,2199.605,225848,66358,839.82,801,19024.61,126.0074,133.6725,1852.29,784.4372,-975.515,12740.92,3892.646,60,1041.298
788868,123314,33370.21,2630,5694.863,2503.802,-351.3712,1602.786,230.0918,382.0918,4585.697,-2486.526,293683,40832,49584.29,4258,8549.228,3157.458,18.26883,3159.486,-260.7686,-800.177,8777.091,-2696.912,54,1049.84
604264,133033,21971.51,1876,16772.5,2411.586,150.2777,6251.536,387.3102,549.0234,5664.324,525.2089,243512,43212,33242.64,3621,27291.03,4469.743,968.4957,10401.11,409.2241,-578.7094,9835.08,1616.07,60,1064.247
907660,130723,15273.76,1215,13056.24,727.6939,-91.2469,2120.294,-30.74645,921.3513,11294.62,1203.328,370667,40986,24588.83,2455,19591.02,657.5059,-212.8513,4437.954,178.118,1882.262,22472.78,3124.408,60,1083.015
767992,180727,23039.47,2638,15083.17,-271.7429,101.45,5578.042,755.0759,880.6143,34516.25,5351.621,317368,69743,39821.32,4582,27670.73,-130.1477,931.486,10885.34,1049.415,3291.121,70753.21,9841.642,62,1085.487
855250,135146,361.1923,600,17612.38,-274.3626,328.5657,610.8858,483.6553,835.3028,2890.289,-361.4686,330613,42839,123.3756,814,26902.87,-137.7178,911.2924,267.9597,467.4079,1627.124,6624.487,-1290.406,57,1087.059
482097,179959,70078.57,6473,8188.245,2858.053,-25.13757,4270.474,1057.591,362.549,2202.374,-937.0799,182182,59464,115325.9,10283,11545.55,5230.969,453.5064,6897.341,986.3456,281.5099,4336.643,-547.9075,58,1088.457
586916,160666,2804.414,567,8933.614,259.971,-44.21817,3812.59,689.4839,-244.0408,37633.16,2922.423,226738,59301,5631.141,1298,16580.46,1339.626,277.6,6084.076,1009.979,-1933.105,81139.29,6722.158,61,1089.3
713753,159443,10459.43,1115,15471.03,1505.836,-153.8876,3196.389,303.334,821.8651,5832.056,-509.94,278703,48738,16020.97,2371,23866.32,1999.273,-255.7387,6516.194,658.1031,1813.352,12205.89,583.0346,59,1104.433
948428,127546,29439.38,2935,16310.2,2716.524,-11.75883,6611.005,787.9728,623.2117,6212.273,23.71139,379484,41675,47327.71,4456,24921.98,4757.363,62.81187,12050.47,1829.299,-479.4897,11134.61,-763.4962,63,1109.887
995181,233121,879.3336,544,16244.66,-609.7159,242.5634,877.7017,716.0494,995.7575,3297.102,2088.187,417050,80600,1252.969,1051,28380.17,-672.7192,1111.646,1952.889,1347.238,1927.964,6391.111,3523.639,61,1114.168
744248,135018,5851.63,1201,20825.47,1234.913,228.9775,6279.796,45.08381,931.5309,4958.599,1102.101,274501,41490,8268.457,2471,30388.79,2989.469,423.9994,10224.82,-266.552,3557.151,11516.45,563.9277,57,1118.547
701242,135334,3627.922,809,13774.73,555.7728,5.030577,4026.396,102.2015,175.544,6353.71,1371.092,274459,44984,6192.966,1636,20582.64,2725.414,-47.80993,6499.995,10.43427,584.5172,13134.5,576.9689,64,1119.771
