FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
869676,177284,768.1274,767,18409.08,17.45913,104.5252,1671.728,0.5176337,162.7886,16525.47,9463.811,322881,62386,1224.462,1172,28846.41,126.3456,650.2767,3301.368,-1055.745,1310.453,33778.85,15930.58,62,14735.059
895893,149458,14398.83,1820,32970.07,2493.891,226.8725,5891.917,638.1072,1390.888,10368.96,372.2998,323798,48551,20640.78,2890,45873.26,4027.662,339.2852,10504.95,864.0775,1700.598,20881.09,11.46067,62,14759.758
990491,120159,2612.656,871,27953.91,1997.942,38.20338,3019.09,1702.648,142.7581,5674.897,1345.911,348619,36560,3353.343,1939,41675.09,3386.573,324.0138,5362.481,2939.447,97.4396,8722.494,2677.66,60,14950.314
896917,117957,265.1422,238,11918.96,1280.6,-116.3063,1215.862,257.7357,370.7415,9781.657,-266.3833,307302,37005,470.202,903,17081.36,2267.778,190.253,1278.571,196.369,155.8091,17510.19,-1299.153,60,15072.869
973340,150510,5727.031,1623,37848.48,1079.303,68.17298,7195.653,788.535,374.5317,59914.43,5585.93,356811,48766,7799.884,3112,53613.28,2969.375,-69.0014,12603.01,1434.207,-1154.89,105852.8,9623.64,62,15465.91
643812,108996,247.9971,136,8538.783,-466.8232,14.74481,592.9963,315.0213,62.34497,3151.603,636.9418,214968,34398,734.1436,512,12978.48,-540.9918,-185.6086,-94.47056,932.4748,367.806,7844.145,-653.1731,58,15528.166
563638,156399,690.3356,678,35135.11,3655.972,-673.8148,2617.389,545.7072,692.8748,7840.129,-1664.714,218503,47920,1275.578,1358,54996.93,4833.672,-763.8215,5733.398,552.5634,490.594,13845.04,-2293.404,60,15530.676
369844,280689,1238.9,555,12304.47,-105.5155,32.49384,2345.579,543.3207,76.83569,20964.74,2212.566,180468,98442,1839.693,810,19409.18,349.7328,-128.5322,4141.117,805.3633,3462.817,45627.2,2945.884,63,15532.74
969978,161033,1148.594,440,11794.04,1536.2,65.30037,2619.557,202.8179,268.4787,3027.495,790.4901,372459,51146,2476.712,669,16618.54,4032.704,110.1276,5153.037,-1.062147,265.6147,6063.445,-204.5312,64,15549.449
448029,134100,1954.231,488,5572.352,267.8029,27.69272,3696.296,617.5548,1253.445,30041.37,2294.688,169417,42784,3020.511,1262,8781.508,685.8963,62.57435,6736.375,1220.655,1047.502,56529.85,4008.093,59,15556.222
394046,222336,11233.21,1264,19774,1947.464,-223.0753,8453.667,731.2693,1069.081,43206.9,810.9044,159545,74827,18169.5,2757,30927.15,3172.301,170.2396,15816.5,1118.09,-378.6092,79479.85,4026.606,60,15660.353
